Project Name,Package Name,Type Name,Code Smell
kafka,org.apache.kafka.streams.processor.internals,RestoringTasks,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,AbstractReadWriteDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,AbstractReadWriteDecorator,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,KeyValueStoreReadWriteDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,TimestampedKeyValueStoreReadWriteDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,WindowStoreReadWriteDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,TimestampedWindowStoreReadWriteDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,SessionStoreReadWriteDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,GlobalStateManager,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,StampedRecord,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,StampedRecord,Broken Hierarchy
kafka,org.apache.kafka.streams.processor.internals,DefaultStreamPartitioner,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,RecordCollectorImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,TopologyMetadata,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,ProcessorAdapter,Broken Hierarchy
kafka,org.apache.kafka.streams.processor.internals,ProcessorAdapter,Deep Hierarchy
kafka,org.apache.kafka.streams.processor.internals,ProcessorAdapter,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StandbyTaskCreator,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,Task,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,Task,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,StaticTopicNameExtractor,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,AbstractReadOnlyDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,AbstractReadOnlyDecorator,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,KeyValueStoreReadOnlyDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,TimestampedKeyValueStoreReadOnlyDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,WindowStoreReadOnlyDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,TimestampedWindowStoreReadOnlyDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,SessionStoreReadOnlyDecorator,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,RepartitionTopics,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamsRebalanceListener,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,InternalProcessorContext,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,PunctuationQueue,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,AbstractTask,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,StateDirectory,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StateDirectory,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,DefaultKafkaClientSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,TaskAction,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,StreamsMetadataState,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,StreamsMetadataState,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamTask,Multipath Hierarchy
kafka,org.apache.kafka.streams.processor.internals,StreamTask,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamTask,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,RecordQueueCreator,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StateManagerUtil,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,ForwardingDisabledProcessorContext,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,ForwardingDisabledProcessorContext,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamsPartitionAssignor,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamsPartitionAssignor,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,GlobalStateUpdateTask,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,ProcessorNodePunctuator,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,TaskManager,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,TaskManager,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,Stamped,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,Stamped,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,RecordDeserializer,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,RecordQueue,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,RecordQueue,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,QuietStreamsConfig,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,QuietConsumerConfig,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,PartitionGroup,Imperative Abstraction
kafka,org.apache.kafka.streams.processor.internals,PartitionGroup,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,RecordInfo,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StateManager,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,ProcessorStateManager,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,ProcessorStateManager,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,ProcessorStateManager,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals.namedtopology,KafkaStreamsNamedTopologyWrapper,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals.namedtopology,NamedTopologyStreamsBuilder,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals.metrics,TaskMetrics,Multifaceted Abstraction
kafka,org.apache.kafka.streams.processor.internals.metrics,StreamsMetricsImpl,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals.metrics,StreamsMetricsImpl,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals.metrics,StreamsMetricsImpl,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals.metrics,ProcessorNodeMetrics,Multifaceted Abstraction
kafka,org.apache.kafka.streams.processor.internals.assignment,AssignorConfiguration,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals.assignment,AssignorConfiguration,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,AssignmentConfigs,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals.assignment,AssignmentConfigs,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,HighAvailabilityTaskAssignor,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,StreamsAssignmentProtocolVersions,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals.assignment,StreamsAssignmentProtocolVersions,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals.assignment,ClientState,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals.assignment,ClientState,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,TaskAssignor,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,AssignmentInfo,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,SubscriptionInfo,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals.assignment,ReferenceContainer,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals.assignment,ReferenceContainer,Broken Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,ReferenceContainer,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals.assignment,FallbackPriorTaskAssignor,Unutilized Abstraction
kafka,org.apache.kafka.streams,TopologyTestDriver,Insufficient Modularization
kafka,org.apache.kafka.streams,MockChangelogRegister,Unutilized Abstraction
kafka,org.apache.kafka.streams,MockTime,Unutilized Abstraction
kafka,org.apache.kafka.streams,KeyValueStoreFacade,Unutilized Abstraction
kafka,org.apache.kafka.streams,WindowStoreFacade,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,MockProcessorContext,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,MockProcessorContext,Insufficient Modularization
kafka,org.apache.kafka.streams.processor,CapturedForward,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.api,MockProcessorContext,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.api,MockProcessorContext,Insufficient Modularization
kafka,org.apache.kafka.tools,PerfCallback,Unutilized Abstraction
kafka,org.apache.kafka.tools,TransactionsCommand,Insufficient Modularization
kafka,org.apache.kafka.tools,AbortTransactionCommand,Unutilized Abstraction
kafka,org.apache.kafka.tools,DescribeProducersCommand,Unutilized Abstraction
kafka,org.apache.kafka.tools,DescribeTransactionsCommand,Unutilized Abstraction
kafka,org.apache.kafka.tools,ListTransactionsCommand,Unutilized Abstraction
kafka,org.apache.kafka.tools,FindHangingTransactionsCommand,Unutilized Abstraction
kafka,org.apache.kafka.tools,FindHangingTransactionsCommand,Rebellious Hierarchy
kafka,org.apache.kafka.tools,OpenTransaction,Unutilized Abstraction
kafka,org.apache.kafka.tools,PrintVersionAndExitAction,Unutilized Abstraction
kafka,org.apache.kafka.tools,HttpReporter,Unutilized Abstraction
kafka,org.apache.kafka.tools,MetricValue,Unutilized Abstraction
kafka,org.apache.kafka.tools,VerifiableProducer,Insufficient Modularization
kafka,org.apache.kafka.tools,ProducerEvent,Unutilized Abstraction
kafka,org.apache.kafka.tools,StartupComplete,Unutilized Abstraction
kafka,org.apache.kafka.tools,ShutdownComplete,Unutilized Abstraction
kafka,org.apache.kafka.tools,SuccessfulSend,Unutilized Abstraction
kafka,org.apache.kafka.tools,FailedSend,Unutilized Abstraction
kafka,org.apache.kafka.tools,ToolData,Unutilized Abstraction
kafka,org.apache.kafka.tools,PrintInfoCallback,Unutilized Abstraction
kafka,org.apache.kafka.tools,VerifiableConsumer,Insufficient Modularization
kafka,org.apache.kafka.tools,ConsumerEvent,Unutilized Abstraction
kafka,org.apache.kafka.tools,StartupComplete,Unutilized Abstraction
kafka,org.apache.kafka.tools,ShutdownComplete,Unutilized Abstraction
kafka,org.apache.kafka.tools,PartitionsRevoked,Unutilized Abstraction
kafka,org.apache.kafka.tools,PartitionsAssigned,Unutilized Abstraction
kafka,org.apache.kafka.tools,RecordsConsumed,Unutilized Abstraction
kafka,org.apache.kafka.tools,RecordData,Unutilized Abstraction
kafka,org.apache.kafka.tools,PartitionData,Unutilized Abstraction
kafka,org.apache.kafka.tools,OffsetsCommitted,Unutilized Abstraction
kafka,org.apache.kafka.tools,CommitData,Unutilized Abstraction
kafka,org.apache.kafka.tools,CommitData,Broken Hierarchy
kafka,org.apache.kafka.tools,RecordSetSummary,Unutilized Abstraction
kafka,org.apache.kafka.tools,RecordSetSummary,Broken Hierarchy
kafka,org.apache.kafka.trogdor.workload,ConsumeBenchWorker,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConsumeBenchWorker,Insufficient Modularization
kafka,org.apache.kafka.trogdor.workload,Prepare,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConsumeMessages,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,CloseStatusUpdater,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusUpdater,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConsumeStatusUpdater,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,UniformTransactionsGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,RoundTripWorker,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,Prepare,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ProducerRunnable,Imperative Abstraction
kafka,org.apache.kafka.trogdor.workload,ProducerRunnable,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConsumerRunnable,Imperative Abstraction
kafka,org.apache.kafka.trogdor.workload,ConsumerRunnable,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusUpdater,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusData,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,NullPayloadGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,TimeIntervalTransactionsGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,SustainedConnectionWorker,Insufficient Modularization
kafka,org.apache.kafka.trogdor.workload,SustainedConnection,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ClaimableConnection,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,MetadataSustainedConnection,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,MetadataSustainedConnection,Broken Hierarchy
kafka,org.apache.kafka.trogdor.workload,ProducerSustainedConnection,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ProducerSustainedConnection,Broken Hierarchy
kafka,org.apache.kafka.trogdor.workload,ConsumerSustainedConnection,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConsumerSustainedConnection,Broken Hierarchy
kafka,org.apache.kafka.trogdor.workload,MaintainLoop,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusUpdater,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusData,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConstantFlushGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,RecordProcessor,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,UniformRandomPayloadGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,Summary,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,PercentileSummary,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,TransactionGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConstantThroughputGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,TimestampRecordProcessor,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusData,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ProduceBenchWorker,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,Prepare,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,SendRecordsCallback,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,SendRecordsThrottle,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusUpdater,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,StatusData,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,GaussianFlushGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,SequentialPayloadGenerator,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,ConfigurableProducerWorker,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,Prepare,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,SendRecordsCallback,Unutilized Abstraction
kafka,org.apache.kafka.trogdor.workload,SendRecords,Unutilized Abstraction
